time,subject,fuzzer,run,state_type,state
1764783251,lighttpd1,aflnet,1,nodes,6
1764783251,lighttpd1,aflnet,1,edges,14
1764783257,lighttpd1,aflnet,1,nodes,6
1764783257,lighttpd1,aflnet,1,edges,14
1764783331,lighttpd1,aflnet,1,nodes,6
1764783331,lighttpd1,aflnet,1,edges,14
1764783379,lighttpd1,aflnet,1,nodes,6
1764783379,lighttpd1,aflnet,1,edges,14
1764783405,lighttpd1,aflnet,1,nodes,6
1764783405,lighttpd1,aflnet,1,edges,14
1764783499,lighttpd1,aflnet,1,nodes,6
1764783499,lighttpd1,aflnet,1,edges,14
1764783510,lighttpd1,aflnet,1,nodes,6
1764783510,lighttpd1,aflnet,1,edges,14
1764783635,lighttpd1,aflnet,1,nodes,6
1764783635,lighttpd1,aflnet,1,edges,14
1764783679,lighttpd1,aflnet,1,nodes,6
1764783679,lighttpd1,aflnet,1,edges,14
1764783706,lighttpd1,aflnet,1,nodes,6
1764783706,lighttpd1,aflnet,1,edges,14
1764783812,lighttpd1,aflnet,1,nodes,6
1764783812,lighttpd1,aflnet,1,edges,14
1764783845,lighttpd1,aflnet,1,nodes,6
1764783845,lighttpd1,aflnet,1,edges,14
1764783947,lighttpd1,aflnet,1,nodes,6
1764783947,lighttpd1,aflnet,1,edges,14
1764784000,lighttpd1,aflnet,1,nodes,6
1764784000,lighttpd1,aflnet,1,edges,14
1764784207,lighttpd1,aflnet,1,nodes,6
1764784207,lighttpd1,aflnet,1,edges,14
1764784218,lighttpd1,aflnet,1,nodes,6
1764784218,lighttpd1,aflnet,1,edges,14
1764784251,lighttpd1,aflnet,1,nodes,6
1764784251,lighttpd1,aflnet,1,edges,14
1764784289,lighttpd1,aflnet,1,nodes,6
1764784289,lighttpd1,aflnet,1,edges,14
1764784349,lighttpd1,aflnet,1,nodes,6
1764784349,lighttpd1,aflnet,1,edges,14
1764784359,lighttpd1,aflnet,1,nodes,6
1764784359,lighttpd1,aflnet,1,edges,15
1764784403,lighttpd1,aflnet,1,nodes,6
1764784403,lighttpd1,aflnet,1,edges,15
1764784447,lighttpd1,aflnet,1,nodes,6
1764784447,lighttpd1,aflnet,1,edges,15
1764784594,lighttpd1,aflnet,1,nodes,6
1764784594,lighttpd1,aflnet,1,edges,15
1764784724,lighttpd1,aflnet,1,nodes,6
1764784724,lighttpd1,aflnet,1,edges,15
1764784868,lighttpd1,aflnet,1,nodes,6
1764784868,lighttpd1,aflnet,1,edges,15
1764785174,lighttpd1,aflnet,1,nodes,6
1764785174,lighttpd1,aflnet,1,edges,15
1764785290,lighttpd1,aflnet,1,nodes,6
1764785290,lighttpd1,aflnet,1,edges,15
1764785318,lighttpd1,aflnet,1,nodes,6
1764785318,lighttpd1,aflnet,1,edges,15
1764785361,lighttpd1,aflnet,1,nodes,6
1764785361,lighttpd1,aflnet,1,edges,15
1764785409,lighttpd1,aflnet,1,nodes,6
1764785409,lighttpd1,aflnet,1,edges,15
1764785685,lighttpd1,aflnet,1,nodes,6
1764785685,lighttpd1,aflnet,1,edges,15
1764785717,lighttpd1,aflnet,1,nodes,6
1764785717,lighttpd1,aflnet,1,edges,15
1764785733,lighttpd1,aflnet,1,nodes,6
1764785733,lighttpd1,aflnet,1,edges,15
1764785988,lighttpd1,aflnet,1,nodes,6
1764785988,lighttpd1,aflnet,1,edges,15
1764786034,lighttpd1,aflnet,1,nodes,6
1764786034,lighttpd1,aflnet,1,edges,15
1764786273,lighttpd1,aflnet,1,nodes,6
1764786273,lighttpd1,aflnet,1,edges,15
1764786323,lighttpd1,aflnet,1,nodes,6
1764786323,lighttpd1,aflnet,1,edges,15
1764786529,lighttpd1,aflnet,1,nodes,6
1764786529,lighttpd1,aflnet,1,edges,15
1764786546,lighttpd1,aflnet,1,nodes,6
1764786546,lighttpd1,aflnet,1,edges,15
1764786723,lighttpd1,aflnet,1,nodes,6
1764786723,lighttpd1,aflnet,1,edges,15
1764786728,lighttpd1,aflnet,1,nodes,6
1764786728,lighttpd1,aflnet,1,edges,15
1764786749,lighttpd1,aflnet,1,nodes,6
1764786749,lighttpd1,aflnet,1,edges,15
1764786823,lighttpd1,aflnet,1,nodes,6
1764786823,lighttpd1,aflnet,1,edges,15
1764786904,lighttpd1,aflnet,1,nodes,6
1764786904,lighttpd1,aflnet,1,edges,15
1764786914,lighttpd1,aflnet,1,nodes,6
1764786914,lighttpd1,aflnet,1,edges,15
1764786947,lighttpd1,aflnet,1,nodes,6
1764786947,lighttpd1,aflnet,1,edges,15
1764787075,lighttpd1,aflnet,1,nodes,6
1764787075,lighttpd1,aflnet,1,edges,15
1764787124,lighttpd1,aflnet,1,nodes,6
1764787124,lighttpd1,aflnet,1,edges,15
1764787146,lighttpd1,aflnet,1,nodes,6
1764787146,lighttpd1,aflnet,1,edges,15
1764787345,lighttpd1,aflnet,1,nodes,6
1764787345,lighttpd1,aflnet,1,edges,15
1764787419,lighttpd1,aflnet,1,nodes,6
1764787419,lighttpd1,aflnet,1,edges,15
1764787786,lighttpd1,aflnet,1,nodes,6
1764787786,lighttpd1,aflnet,1,edges,15
1764787859,lighttpd1,aflnet,1,nodes,6
1764787859,lighttpd1,aflnet,1,edges,15
1764788106,lighttpd1,aflnet,1,nodes,6
1764788106,lighttpd1,aflnet,1,edges,15
1764788340,lighttpd1,aflnet,1,nodes,6
1764788340,lighttpd1,aflnet,1,edges,15
1764788492,lighttpd1,aflnet,1,nodes,6
1764788492,lighttpd1,aflnet,1,edges,15
1764788637,lighttpd1,aflnet,1,nodes,6
1764788637,lighttpd1,aflnet,1,edges,15
1764788762,lighttpd1,aflnet,1,nodes,6
1764788762,lighttpd1,aflnet,1,edges,15
1764788941,lighttpd1,aflnet,1,nodes,6
1764788941,lighttpd1,aflnet,1,edges,15
1764789055,lighttpd1,aflnet,1,nodes,6
1764789055,lighttpd1,aflnet,1,edges,15
1764789184,lighttpd1,aflnet,1,nodes,6
1764789184,lighttpd1,aflnet,1,edges,15
1764789331,lighttpd1,aflnet,1,nodes,6
1764789331,lighttpd1,aflnet,1,edges,15
1764789575,lighttpd1,aflnet,1,nodes,6
1764789575,lighttpd1,aflnet,1,edges,15
1764789824,lighttpd1,aflnet,1,nodes,6
1764789824,lighttpd1,aflnet,1,edges,15
1764789829,lighttpd1,aflnet,1,nodes,6
1764789829,lighttpd1,aflnet,1,edges,15
1764789938,lighttpd1,aflnet,1,nodes,6
1764789938,lighttpd1,aflnet,1,edges,15
1764790040,lighttpd1,aflnet,1,nodes,6
1764790040,lighttpd1,aflnet,1,edges,15
1764790224,lighttpd1,aflnet,1,nodes,6
1764790224,lighttpd1,aflnet,1,edges,15
1764790894,lighttpd1,aflnet,1,nodes,6
